The power Details of router and TSV links ,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 4000,,,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00371622+0.0014148,0.0318378,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00343499+0.0014148,0.0315566,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		43726 ( Header: 8748 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 5000,,,,,,,,,,,,,,,,,,,,,,,
 ,5000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00442947+0.000848888,0.0319852,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00492889+0.000848891,0.0324846,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00487749+0.000848891,0.0324332,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.0044526+0.000848889,0.0320083,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00554269+0.0014148,0.0336643,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00528574+0.0014148,0.0334074,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00472718+0.0014148,0.0328488,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00554947+0.0014148,0.0336711,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00551972+0.0014148,0.0336414,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00499367+0.0014148,0.0331153,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.005206+0.0014148,0.0333276,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00524311+0.0014148,0.0333647,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00306347+0.0014148,0.0311851,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00300715+0.0014148,0.0311288,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00328531+0.0014148,0.0314069,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00322735+0.0014148,0.031349,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00309823+0.0014148,0.0312199,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00257535+0.0014148,0.030697,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00320586+0.0014148,0.0313275,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00282194+0.0014148,0.0309436,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00307931+0.0014148,0.0312009,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00307095+0.0014148,0.0311926,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00293986+0.0014148,0.0310615,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00299357+0.0014148,0.0311152,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00303273+0.0014148,0.0311544,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00309059+0.0014148,0.0312122,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.0028761+0.0014148,0.0309977,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		45298 ( Header: 9065 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 6000,,,,,,,,,,,,,,,,,,,,,,,
 ,6000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00382034+0.000848889,0.0313761,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00416951+0.000848891,0.0317252,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00412667+0.000848891,0.0316824,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.0038401+0.000848889,0.0313958,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00474854+0.00141481,0.0328702,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00453079+0.0014148,0.0326524,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00404922+0.0014148,0.0321709,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00472948+0.0014148,0.0328511,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00470684+0.0014148,0.0328285,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00429008+0.0014148,0.0324117,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00445186+0.0014148,0.0325735,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00446351+0.0014148,0.0325851,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00267512+0.0014148,0.0307967,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00254505+0.0014148,0.0306667,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.0028072+0.0014148,0.0309288,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00277022+0.0014148,0.0308918,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00266375+0.0014148,0.0307854,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00222434+0.0014148,0.030346,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00270074+0.0014148,0.0308224,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00242304+0.0014148,0.0305447,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00265301+0.0014148,0.0307746,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00264542+0.0014148,0.030767,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00249329+0.0014148,0.0306149,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00254697+0.0014148,0.0306686,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00259238+0.0014148,0.030714,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00264373+0.0014148,0.0307654,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00246129+0.0014148,0.0305829,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		46494 ( Header: 9302 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 7000,,,,,,,,,,,,,,,,,,,,,,,
 ,7000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00336606+0.000848889,0.0309218,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00364091+0.000848891,0.0311966,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00362549+0.000848891,0.0311812,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00336009+0.000848889,0.0309158,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00420832+0.00141481,0.0323299,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00394628+0.0014148,0.0320679,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00357233+0.0014148,0.031694,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00418736+0.0014148,0.032309,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00409191+0.0014148,0.0322135,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.0037522+0.0014148,0.0318738,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00392806+0.0014148,0.0320497,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00392904+0.0014148,0.0320507,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00233819+0.0014148,0.0304598,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00222297+0.0014148,0.0303446,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00245614+0.0014148,0.0305778,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00246699+0.0014148,0.0305886,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00235925+0.0014148,0.0304809,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00197256+0.0014148,0.0300942,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.0023739+0.0014148,0.0304955,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00215992+0.0014148,0.0302815,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00229948+0.0014148,0.0304211,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00229201+0.0014148,0.0304136,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00217761+0.0014148,0.0302992,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00223312+0.0014148,0.0303547,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00228272+0.0014148,0.0304043,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00234908+0.0014148,0.0304707,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00216287+0.0014148,0.0302845,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		47658 ( Header: 9532 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 8000,,,,,,,,,,,,,,,,,,,,,,,
 ,8000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00309107+0.00084889,0.0306468,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00323701+0.000848891,0.0307927,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00322405+0.000848892,0.0307798,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00308751+0.00084889,0.0306432,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00380092+0.00141481,0.0319226,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00354051+0.0014148,0.0316621,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00320671+0.0014148,0.0313283,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00381425+0.00141481,0.0319359,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00371213+0.0014148,0.0318338,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00337115+0.0014148,0.0314928,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00354232+0.0014148,0.031664,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00354776+0.00141481,0.0316694,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00211156+0.0014148,0.0302332,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00201029+0.0014148,0.0301319,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00217845+0.0014148,0.0303001,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00221724+0.0014148,0.0303389,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.0021514+0.0014148,0.030273,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00176929+0.0014148,0.0298909,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00213672+0.0014148,0.0302583,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00194532+0.0014148,0.0300669,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00203392+0.0014148,0.0301555,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00207854+0.0014148,0.0302002,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00199857+0.0014148,0.0301202,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00203406+0.0014148,0.0301557,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00205556+0.0014148,0.0301772,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00209174+0.0014148,0.0302134,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00198706+0.0014148,0.0301087,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		49161 ( Header: 9835 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 4000,,,,,,,,,,,,,,,,,,,,,,,
 ,4000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00716281+0.000848892,0.0347185,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00711462+0.000848893,0.0346703,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00710926+0.000848894,0.034665,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00714105+0.000848892,0.0346968,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00856269+0.00141481,0.0366843,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00804458+0.00141481,0.0361662,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00728677+0.0014148,0.0354084,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00847154+0.00141481,0.0365932,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00836585+0.00141481,0.0364875,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.007565+0.0014148,0.0356866,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00798365+0.00141481,0.0361053,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.0080589+0.00141481,0.0361805,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00477344+0.0014148,0.0328951,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00442833+0.0014148,0.03255,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00497281+0.0014148,0.0330944,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00504097+0.0014148,0.0331626,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00473942+0.0014148,0.032861,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00403373+0.0014148,0.0321554,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00483942+0.0014148,0.032961,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00442129+0.0014148,0.0325429,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00454569+0.0014148,0.0326673,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00468561+0.0014148,0.0328072,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00450815+0.0014148,0.0326298,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00454953+0.0014148,0.0326712,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.0047621+0.0014148,0.0328837,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00454741+0.0014148,0.032669,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00451133+0.0014148,0.032633,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		55399 ( Header: 11081 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 5000,,,,,,,,,,,,,,,,,,,,,,,
 ,5000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00581005+0.000848893,0.0333658,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00593838+0.000848894,0.0334941,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00596828+0.000848895,0.033524,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00575977+0.000848892,0.0333155,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.0070794+0.00141481,0.035201,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00663522+0.00141481,0.0347568,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00595749+0.0014148,0.0340791,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00696486+0.00141481,0.0350865,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00689964+0.00141481,0.0350213,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00619203+0.00141481,0.0343137,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00655216+0.00141481,0.0346738,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00660739+0.00141481,0.034729,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00393568+0.0014148,0.0320573,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00364249+0.0014148,0.0317641,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00408251+0.0014148,0.0322041,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00418686+0.0014148,0.0323085,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00393126+0.0014148,0.0320529,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00326867+0.0014148,0.0313903,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00396466+0.0014148,0.0320863,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00364131+0.0014148,0.0317629,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00373919+0.0014148,0.0318608,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00386606+0.0014148,0.0319877,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00371294+0.0014148,0.0318346,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00369834+0.0014148,0.03182,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.0039028+0.0014148,0.0320244,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00372057+0.0014148,0.0318422,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00367386+0.0014148,0.0317955,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		56919 ( Header: 11386 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 6000,,,,,,,,,,,,,,,,,,,,,,,
 ,6000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00488082+0.000848893,0.0324365,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.0051242+0.000848895,0.0326799,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00511074+0.000848895,0.0326665,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.0048687+0.000848893,0.0324244,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00599375+0.00141481,0.0341154,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00560697+0.00141481,0.0337286,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00509966+0.00141481,0.0332213,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00600882+0.00141481,0.0341304,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.005856+0.00141481,0.0339776,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00531519+0.00141481,0.0334368,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00557743+0.00141481,0.0336991,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00558492+0.00141481,0.0337066,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00333808+0.0014148,0.0314597,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00311673+0.0014148,0.0312384,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00343186+0.0014148,0.0315535,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00352812+0.0014148,0.0316497,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00334571+0.0014148,0.0314673,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00280635+0.0014148,0.030928,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00341677+0.0014148,0.0315384,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00312632+0.0014148,0.0312479,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00319846+0.0014148,0.0313201,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00329931+0.0014148,0.0314209,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00313378+0.0014148,0.0312554,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00317879+0.0014148,0.0313004,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00330077+0.0014148,0.0314224,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.0031588+0.0014148,0.0312804,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00310434+0.0014148,0.031226,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		58147 ( Header: 11631 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 7000,,,,,,,,,,,,,,,,,,,,,,,
 ,7000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00428042+0.000848893,0.0318361,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00448743+0.000848895,0.0320432,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00446316+0.000848896,0.0320189,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00428007+0.000848893,0.0318358,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00525273+0.00141481,0.0333744,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00490696+0.00141481,0.0330286,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00451262+0.00141481,0.0326343,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00523395+0.00141481,0.0333556,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00510553+0.00141481,0.0332272,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00465215+0.00141481,0.0327738,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00483966+0.00141481,0.0329613,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00490098+0.00141481,0.0330226,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.0029272+0.0014148,0.0310488,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00271397+0.0014148,0.0308356,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00300812+0.0014148,0.0311297,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00308211+0.0014148,0.0312037,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00290026+0.0014148,0.0310219,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00246295+0.0014148,0.0305846,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00302069+0.0014148,0.0311423,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00275689+0.0014148,0.0308785,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00277452+0.0014148,0.0308961,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00291251+0.0014148,0.0310341,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.0027026+0.0014148,0.0308242,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00280716+0.0014148,0.0309288,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00287126+0.0014148,0.0309929,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00274954+0.0014148,0.0308712,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.00271087+0.0014148,0.0308325,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Internal Reports:,,,,,,,,,,,,,,,,,,,,,,,
Total Number of Detected Flits:		59360 ( Header: 11874 ),,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
 at 8000,,,,,,,,,,,,,,,,,,,,,,,
 ,8000,,,,,,,,,,,,,,,,,,,,,,
Router-0,0.0267068+0.00386042+0.000848894,0.0314161,,,,,,,,,,,,,,,,,,,,,
Router-1,0.0267068+0.00396983+0.000848895,0.0315255,,,,,,,,,,,,,,,,,,,,,
Router-2,0.0267068+0.00397138+0.000848896,0.0315271,,,,,,,,,,,,,,,,,,,,,
Router-3,0.0267068+0.00384299+0.000848894,0.0313987,,,,,,,,,,,,,,,,,,,,,
Router-4,0.0267068+0.00468519+0.00141481,0.0328068,,,,,,,,,,,,,,,,,,,,,
Router-5,0.0267068+0.00440297+0.00141481,0.0325246,,,,,,,,,,,,,,,,,,,,,
Router-6,0.0267068+0.00405112+0.00141481,0.0321728,,,,,,,,,,,,,,,,,,,,,
Router-7,0.0267068+0.00465081+0.00141481,0.0327724,,,,,,,,,,,,,,,,,,,,,
Router-8,0.0267068+0.00456228+0.00141481,0.0326839,,,,,,,,,,,,,,,,,,,,,
Router-9,0.0267068+0.00415395+0.00141481,0.0322756,,,,,,,,,,,,,,,,,,,,,
Router-10,0.0267068+0.00433437+0.00141481,0.032456,,,,,,,,,,,,,,,,,,,,,
Router-11,0.0267068+0.00438693+0.00141481,0.0325086,,,,,,,,,,,,,,,,,,,,,
Router-12,0.0267068+0.00265537+0.0014148,0.030777,,,,,,,,,,,,,,,,,,,,,
Router-13,0.0267068+0.00243333+0.0014148,0.030555,,,,,,,,,,,,,,,,,,,,,
Router-14,0.0267068+0.00267585+0.0014148,0.0307975,,,,,,,,,,,,,,,,,,,,,
Router-15,0.0267068+0.00273406+0.0014148,0.0308557,,,,,,,,,,,,,,,,,,,,,
Router-16,0.0267068+0.00256658+0.0014148,0.0306882,,,,,,,,,,,,,,,,,,,,,
Router-17,0.0267068+0.00218308+0.0014148,0.0303047,,,,,,,,,,,,,,,,,,,,,
Router-18,0.0267068+0.00272596+0.0014148,0.0308476,,,,,,,,,,,,,,,,,,,,,
Router-19,0.0267068+0.00244158+0.0014148,0.0305632,,,,,,,,,,,,,,,,,,,,,
Router-20,0.0267068+0.00244214+0.0014148,0.0305638,,,,,,,,,,,,,,,,,,,,,
Router-21,0.0267068+0.00261364+0.0014148,0.0307353,,,,,,,,,,,,,,,,,,,,,
Router-22,0.0267068+0.00243039+0.0014148,0.030552,,,,,,,,,,,,,,,,,,,,,
Router-23,0.0267068+0.00252845+0.0014148,0.0306501,,,,,,,,,,,,,,,,,,,,,
Router-24,0.0267068+0.00255655+0.0014148,0.0306782,,,,,,,,,,,,,,,,,,,,,
Router-25,0.0267068+0.00249468+0.0014148,0.0306163,,,,,,,,,,,,,,,,,,,,,
Router-26,0.0267068+0.0024009+0.0014148,0.0305225,,,,,,,,,,,,,,,,,,,,,
